customer_id,customer_name,elite_level_code
810334850,Mark Mendoza,
4994906706,Alexander Young,2
92503759,Steven Hicks,3
2499581613,Vanessa Ray,
8057436480,Sarah Mcdowell,
3965929889,Shane Joyce,3
9914889049,Patrick Moss,
26914015,James Haas,3
7999314859,Jessica Silva,
9589431024,Tammy Juarez,3
9785644635,Tristan Chase,0
7125087025,Matthew Ortiz,0
8950920842,Amanda Lopez,
4517789217,Vanessa Fischer,
6655102659,Heidi Hamilton,0
8783826804,Dr. Maria Weber,2
193729179,Joshua Green,
3701285821,Wayne Williams,1
1831995366,Bonnie Johnson MD,4
4372029645,Amber Wilson,2
4398704841,Michael Rodriguez,
5006119931,Christian Morgan,0
3821331340,Deanna Thomas,
1876878165,Nicole Lewis,
6327644229,Jacob Hayes,0
3720411904,Amanda Short,1
8451809196,Sarah Hudson,0
9893320742,Summer Mitchell,1
2555001091,Michael Hampton,0
7376621415,Margaret Jacobson,
7897390324,Brandon Wang,0
8323047895,Jennifer Johnson,
883964408,Valerie Ramos,0
8970644588,Sergio Wright,1
5121684196,Dakota Perez,
2495200099,Eric Simmons,
2099550171,Mindy Bell,
6945486194,Philip Walker,3
1897146113,John Harris,1
2878835773,Brandon Fischer,
4083154058,Abigail Banks,
7820605385,Jacob Cantrell,3
703247060,Michael West,4
3032288354,Stephanie Davis,0
7884454597,Jeremiah Blackwell,
8861245742,Vincent Mann,
2547812653,Beverly Mills,0
9219943193,William Rangel,2
2676602440,Christopher Holmes,1
8946530763,Taylor Martin,1
1381938876,Bryan Reeves,3
5768775290,Lisa Owens,2
16004014,Dwayne Jackson,
7097473856,Courtney Moore,3
1663602195,Aimee Lewis,1
9302835354,Michael Harper,4
675601339,Melissa Riley,
6860818978,Amber Graham,
3830842483,Nathan Crawford,
5145017478,Tammy Vincent,3
1617988471,Patrick Harper,
9861086873,Crystal Gray,3
6037506063,Seth Freeman,1
9647311413,Leah Carr,0
9973917337,Chase Mitchell,
1871095289,Michael Krueger,2
9758921390,Theresa White,0
5062224605,Troy Robinson,1
8283251023,Janet Combs,
7708120067,George Dean,0
6138315398,Emily Gonzalez,
5805452156,Jonathan Walker,0
591931930,Anna Pena,
1239841280,Caitlin Johnson,2
8750615330,Karen Baker,
9764787745,Amanda Barrera,1
1222870816,Gabrielle Flores,
2203396825,Kayla Stephens,
6693259909,Desiree Moss,
606342613,Sara Flores,1
799509709,Aaron Cooper,
2741307336,Ryan Cherry,0
1086725800,Stacy Harris,
2047679051,Melinda Black,0
3829821703,Sean Mitchell,
8354627813,Michelle Keller,3
6045796936,Brian Cherry,
9511088928,Dorothy Church,0
2691134450,Ruth Cervantes,0
6484936226,Jeffrey Frazier,0
3069891238,Crystal Owen,
1943343341,Andrea Vargas,0
5174836151,Chelsea Chandler,
3719342656,Karen Jones,
9154243228,Tara Huff,2
1757219554,Rebecca Cook,0
6856873844,Natasha Mendez,2
5949947509,Denise Valenzuela,
8245261540,Diana Carter,1
5726984979,Erica Quinn,1
1275196073,Margaret Schmidt,1
8604765589,Kenneth Rivera,0
5052662955,Monica Tucker,0
8860309828,Kathy Vincent,1
5953613542,Paul Barnett,
3972051725,Edward Chaney,2
9301216561,Tina Washington,
8832046418,Corey Espinoza,2
858318396,Donna Collins,
8407822567,Pamela Walker,0
968803617,April Figueroa,3
2177025230,Eric Camacho DDS,0
7179501871,Steven Stephenson,1
30683927,Vanessa Payne,1
3603578723,Laura Martinez,0
6381620619,Adam Evans,3
765417393,Kathy Morales,
9565901011,Jessica Reyes,
5018758694,Michael Brandt,0
6187642427,Charlotte Hamilton,2
3399405534,Julie Jones,
4605125593,Stephanie Mathews,0
8633302962,Sharon Stephenson MD,2
9414398887,Evan Smith,1
3193457836,Amanda Scott,1
1929218505,Thomas George,0
3449583781,Micheal Smith,0
8698380630,Charles Mckee,2
3613852484,Courtney Lowe,0
163831236,Jennifer Ryan,
725351258,Cassandra Adams,0
103515283,Joyce Johnson,
157388734,Patrick Fischer,
5138983075,Stephanie Huynh,3
338184420,Jennifer Bowers,
9541795403,Brandon Torres,
4694472005,Sherry Carter,2
2936833438,Jeffrey Michael,1
3736832339,Rachel Moore,3
111724536,Miss Angelica Graham,0
5167028234,Brandon Goodwin,1
3372019362,Jenna Douglas,3
57148391,Heather Crawford,0
8086269258,Joshua Kirk,
2759857073,Emily Downs,
3402802973,Roger Olson,
711869329,Natasha Marshall,
9116152343,Kathryn Taylor,
4620795053,Ashley Hawkins,
842179882,Ashley Fuentes,0
5606662752,Paul Alvarez,
94163190,Richard Mendez,0
175156235,Stephanie Torres,0
2113670427,Terry Leblanc,
4800252810,Connie Wong,0
1811952696,Valerie Johnson,
4767081236,Tanner Russell,0
2374109220,Laurie Carr,0
5002104908,Ralph Gillespie,0
9127779612,Peter Neal,0
3387878555,Teresa Sutton,1
82633712,Michael Murphy,1
8357671332,Stacy Lawrence,2
8473987427,Keith Smith,0
7992375645,Timothy Schmidt,1
1638341400,Kenneth Williams,2
4786590274,Amy Pacheco,
7315187897,Melissa Webb,0
6432524457,Rhonda Lucero,0
5925123781,Janet Hill,
6316225795,Amber Smith,
5075149547,Selena Conner,0
8093437688,Ryan Shaw,
6638192251,Chelsey Ford,2
9640177781,Catherine Ramsey,0
8891497219,Steven Adams,3
7313908247,Jerry Welch,2
1880228955,Morgan Zamora,0
3782916845,Abigail Jones,0
4050527149,Bonnie Wright,
2430650690,Bridget Hart,
7664601711,Ashley Blair,
8897145104,Emily Williams,
197703631,Tiffany Patterson,0
1695686388,Mrs. Stephanie White DDS,
8132006889,Stephanie Reeves,2
9932588531,Yolanda Roberts,1
9346673607,Felicia Gonzalez,
2098130833,Alexis Burns,1
308431396,Heidi Craig,2
5537246437,Joseph Delgado,1
8959618809,Lindsey Franklin,3
8596521885,Samantha Franklin,0
670340919,Cheryl Graham,1
5144282163,Katelyn Keller,
2327535774,Lauren Jones MD,3
7326099279,Patrick Jackson,
8762608082,Alyssa Wood,2
1509877675,Donald Clements,
278764779,John Alvarez,
3028235309,Jason Baldwin,2
1028801029,Cynthia Lee,
4164532949,Lori Leonard,1
8450657355,Louis White,4
7421169216,Carlos Bryant,1
9664091530,Gregory Snyder,
7074524489,James Perez,
8621084837,Jessica Frederick,0
2039443415,Michael Davis,1
4011368036,Sara Miller,0
8885590327,Joseph Bowers,1
3979244927,Katelyn Andrews,
935676558,Douglas Delgado,1
7500898221,Kim Mckay,1
1484169097,Lisa Gibson,1
1501945609,Mark Thomas,
5276033760,Brett Thompson,
6946591158,Maria Flores,2
3164852991,Brian Sims,0
9452671637,Shawn Hall,1
2152364601,Andrew Braun,0
1892850606,Jacob Irwin,
4613090069,Dana Hall,0
4021354940,Deanna Gomez,0
1502820127,Dominique Ray,
7662300992,Meghan Allen,1
9693219345,Sarah Dyer,1
4068778676,Andrew Higgins,4
7100716208,Julie Robinson,
8269137007,Amy Esparza,3
8908577445,Jennifer Thompson DDS,
2342596825,Timothy Ruiz,1
3698103225,Daniel Smith,4
5495035840,Sarah Perez,1
9885818064,Tyler Jones,2
7647487444,William Dunn,1
9667519020,Kelly Perez,3
8316877615,David Pierce,0
1150248269,Maria Wright,0
7333644754,Eric Luna,
4017663036,Jane Bray,2
5462979774,Dustin Rivera,0
7763870584,Jessica Garcia,2
5737212979,Courtney Stewart,2
5241439543,Rhonda Tucker,
4570719008,Phyllis Kennedy,2
1239977796,Cynthia Payne,5
1393335179,Jennifer Willis,
6774553290,Jacob King,
3623710680,Cody Zuniga,1
985680328,Stephen Wilson,0
310409474,Chloe Phillips,2
8871090383,Erin Moore,0
6132444310,Adrian Padilla,2
3065910566,Elizabeth Lester,1
2035840927,Gregory Sawyer,1
2664617931,Daniel Hendricks,2
3698042989,Michael Todd,1
106437696,Charles Vaughn Jr.,0
8392874208,Robert Washington,1
4699240795,Mr. John Lopez,2
105459021,Thomas Everett,1
2822642173,Shelby Carr,1
8712096115,Pamela Jones,1
4349958472,Zachary Harris,0
6026480715,Jamie Johnson,
3078936807,Joel Morris,
7953158143,Crystal Hebert,
9274787384,Renee Williams,0
7146876941,Eric Esparza,
9099839116,Kaylee Mann,0
345168694,Drew Chavez,
5719249646,Stacy Williamson,0
8611708580,Chad Morgan DDS,
4561501604,Jacob Rowe,0
4111276748,Aaron Williams,
7881267531,Kristen Miller,0
5952525113,Jessica Romero,2
1876128227,Thomas Strong,
6490219748,Dustin Morris,
8266933291,Kevin Richard,2
2368585265,Jacob Hanson,0
4767792539,David Peterson,1
1208903327,Cindy Strong,1
2212682778,Daniel Morse,2
8349154805,Hailey Manning,0
8400847825,Kristen Hawkins,2
5763716356,Annette Keller,4
2064417202,Dr. Joshua Duncan DVM,2
6279147113,Nancy Hayes,2
4053485670,Martha Lopez,
9077632903,Julia Lopez,
2473440561,Timothy Deleon,3
2793469844,Michael Bennett,1
121330272,Jessica Clark,0
5163307891,Stephanie Cobb,2
1916101610,Tammy King,
9046098442,Jeffrey Parker,
1849868011,Jorge Parker,
8489964075,Jeffrey Mack,0
6404077442,Michelle Pierce MD,1
3013586157,Jose Mcguire,
1219769346,Robert Riley,
9429548126,Rebecca Smith,1
5742113002,Misty Rodriguez,1
4029526136,Brian Drake,
1229774960,Shawn Reyes,0
887311739,Colleen Rice,
2370409174,Brian King,2
8298740493,Bryan Kelley,
9100514096,William Mcdowell,
9228214891,Kathy Schmidt,2
5205984795,Anita Ramsey,2
5413830754,Kristina Richardson DVM,
9275592569,James Marsh,
6426155818,Patrick Cruz,
6524124650,Christine Hebert,2
6264894519,Jessica Ho,
9456601921,Mary Lopez,
8570805980,Bradley Chung DDS,
8326622531,Lori Warren,
7387240097,David Chang,
4211344143,David Hahn,1
2948954880,Allen Lindsey,0
1939000078,Jacqueline White,
2306993486,Brian Livingston,1
1198697902,Paul Williams,0
5335143972,Jason Martinez,
8315229928,Shannon Smith,0
2134168177,Darryl Gibbs,0
2878670556,Jessica Singleton,0
7768475883,Sara Gonzalez,1
5223704407,Michael Torres,1
5063682281,Leslie Gomez,3
7523529801,Rebecca Maldonado,2
5040647345,Ashley Lopez,0
1919458105,Jennifer Lee,0
9081736888,Ronald Graham,
8263103956,Stephen Morgan,0
1072460649,Alexander Chen,0
6470488183,Jeremiah Prince,
7352640891,Robert Sawyer,1
4844569304,Caitlin Reese,0
9093470389,Brad Douglas DDS,
7008811420,Brenda Simpson,
3708462180,Matthew Owens,1
5316729161,Lisa Gordon,3
1706899854,Dana Powers,1
9828064758,Jason Armstrong,
7184012170,Destiny Lindsey,2
7395164111,John Reeves,
2433787553,Lisa Solis,3
8944928416,John Wong,2
2718020733,David Larsen,1
7283163628,Jonathan Miller,
4916155785,Amber Douglas,
2207024915,Beth Hughes,1
4534326963,Carol Anderson,0
6437420127,Joyce Obrien,3
6716466795,Brenda Jones,0
8906901459,Luis Duncan,
5982350439,Ryan Taylor,0
2172315235,Rhonda Miller,0
2596503899,Emma Holmes,
6967119025,Helen Maxwell,0
1660578200,Gregory Cox,4
3275330147,Cynthia Hanson,0
3096376394,Julie Solis,
8018872912,Alexander Burke,1
8473037783,Brittany Hernandez,
6316326962,Johnny Barton,1
3819283168,Sheena Bradley,1
9612680983,Kathy Reynolds,0
8134800044,Eric Baker,1
7606009424,Stephanie Meyer,1
6099658007,Kimberly Robinson,
9215718040,Rebecca Anderson,1
8292184960,Tara Velazquez,0
1126100441,Karen Adams,0
9418564960,Brenda Jefferson,
7892058914,Todd Armstrong,0
2755026003,Derrick Thomas,4
162767658,Megan Mills,1
3174475241,Ashley Roach,0
6508788086,Joshua Thomas,1
9359469830,Samantha Scott,
1162077306,Jennifer Holden,2
5061407334,Megan Stark,
7685100213,Jake Graham,0
6755140487,Andrea Murray,
4363972558,Tim Gould,0
3066941756,Lori Barber,
2749631602,Tiffany Floyd,
3506694852,Walter Martin,
6598748661,Jeffery Lopez,
3655014397,George Griffith,0
953359078,Claudia Holland PhD,2
2355325484,Christopher Johnson,0
9867925895,Timothy Andrade,0
2368171766,Raymond Johns,
7390822436,Melissa Gilmore,1
3720122539,Daniel Myers II,1
8473027402,Shelly Anderson,0
5770489763,Sean Sanchez,
4450103100,Chelsea Mcguire,1
9996650304,Kevin Brooks,0
2353979251,Tanya Ellis,2
8939377440,Cynthia Johnson,4
8880593490,Jaime Smith,1
3679001905,Ashley Weber,2
5807029063,Tina Hodges,
420342585,Patricia Strickland DDS,
9194806943,Ryan Lee,
1024460094,Tracey Hodge,1
3524415731,Ashley Mclaughlin,1
3582833025,Jessica Wells,1
6678665823,Sandra Bartlett,
9846992669,Lauren Gentry,4
8654465438,James Olson,
5472821149,Rebecca Morales,5
2894320901,Mary Griffin,0
7428613126,Rhonda Smith,
9278850016,Alexandra Hawkins,2
4597072626,Kelly Graves,1
1265785378,Emily Wilson,3
9955734676,Michael Tucker,2
9792925059,Stephanie Scott,0
1905384264,Mary Howe,2
1280810201,Tonya Lindsey,
3616095778,Jesse Mcbride,
2248704739,Gregory Nash,2
441428081,Mark Stanley,4
9471623339,Erika Zamora,0
2791595315,Hunter Chen,
8017140570,Wesley Ramirez,
3239706764,Joseph Walker,
410904108,Justin Moore,2
5062957714,Heather Gonzalez,
8695675946,Michael Lee,0
4995744052,Robert Edwards,
2043971014,Pamela Mcpherson,0
9602420451,Kevin Bell,0
1896062688,Michael Wheeler,1
5308820843,Tina Ross,0
2210633624,Alexander Walker,
1080850890,Tyrone Gardner,0
3614520112,Jennifer Fuller,
4532703621,Tiffany Fletcher,1
2075704355,Brian Ruiz,1
1714103894,Donna Rhodes,1
1638113561,Matthew Jackson,1
4141275387,Erin Bailey MD,
7227167634,Colleen Burton,1
3679382047,Nicole Carr,3
2888429792,James Small,
6714856837,Alexander Thompson,2
4168393350,Amanda Morales,1
4436531132,Carlos Schwartz,
5760750639,Whitney Fox,
3072391886,Connie Carroll,
5369321409,Kelly Hall,0
3710480818,Donald Bowman,1
6820720594,Ryan Malone,1
566840595,Joseph Odonnell,0
5324394266,Danielle Gonzalez,0
2736020502,Sean Wiley,5
1835373726,Dana Landry,0
1989410612,Mark Anderson,3
8959750475,Sabrina Turner,2
1986465226,Steven Richmond,
3859120926,Taylor Ford,
8528178941,Laura Torres,
1693086440,Amanda Mcgee,0
1837462302,Howard Monroe,
4399872061,Jessica Jackson,
4538470649,Edward Roberts,1
750215275,Michael Howard,0
1174320865,John Thompson,
7823296417,David Sampson,1
4869630970,Lisa Tran,1
1164804888,Denise Haynes,2
2887030136,Ana Johnson,3
1843742201,Tyler Griffith,0
6385391384,Adam Adams,2
7416958357,Howard Tyler,4
3081472600,Thomas Sanchez,
1945118263,Donald Brown,
8373237433,Brian Reyes,
1540214260,Sabrina Mitchell,0
5590820087,Christopher Clark,1
5574013839,David Willis,
305951172,Brooke Leon,1
7492923680,Gary Warren,2
9472928833,Sharon Trevino,0
5651460190,Stephen Morrison,
7220108253,John Martinez,
2992750610,David George,1
4837107784,Ashley Davis,2
1913010255,Julie Palmer,
8342019737,Caroline Reed,1
4774631588,Courtney Snyder,2
6834062337,Aaron Torres,0
8070949501,Mary Glover,
9320568389,Mrs. Misty Ellison,5
6346000225,John Bray,3
8188560598,Jeffery Pearson,4
4117372218,Sydney Simpson,1
8881453564,Jennifer Lopez,
5419030449,Alexandra Garcia,
2596045897,Ashley Stewart,
5259771716,Matthew Gordon,1
3138557014,Ronald King,0
1183823248,Roy Miller,2
4809375324,Alexis Ferguson,1
6987303491,Debra Morales,
294504876,Kelly Bright DDS,1
3042234601,Robert Short,3
585119693,Mr. Steven Gilmore,
2869926966,Steven Cannon,1
6946498597,Laura Phillips PhD,
6102827059,Michelle Austin,0
1848731810,Kevin Campbell,1
8940696426,Monica Morgan,
1142375241,John Peters,0
7441716310,Tamara Jenkins,1
1013858011,Troy Church,0
9400114014,Mary Santana,
5756127187,Natalie Nelson,1
6264302649,Laura Johns,
6427390189,Michael Duncan,2
5126878759,Tammy Durham,0
5728058334,Stacy Wood,
3305014319,Stephanie Harris,2
360844679,Jerry Bray,0
3700914180,Regina Jordan,0
4596471301,Roy Jones,1
2296089680,Eric Harris,2
4365987139,Joshua Williams,0
8757661295,Jack Blackwell,1
8189483246,Cynthia White,3
7788280880,Russell Johnson,1
1849923238,Sean Henderson,2
2237476042,Linda Cunningham,2
8159116017,Dylan Brown,2
1045226517,Manuel Martin,
22754378,Craig Williams,1
4088353753,Barbara Nelson,1
2930982218,Scott Giles,1
9984375963,Marc Bowman,
5420127256,James Ochoa,0
8673474218,Natalie Avery,1
2330546064,Jonathon Sullivan,3
611724590,Glenn Farrell,0
5307338685,Rebecca Hanson,1
7506224608,Zachary Briggs,0
4683575095,Sierra Porter,0
2361416285,Stacy Williams,0
3364801197,Taylor Vincent,
9402228145,Katherine Murphy,2
3208054725,Mary James,
4327144139,Matthew Walters,2
2647111539,Lisa Hester,0
267986820,John Martinez,
3797108217,Robert Burnett,4
6700526649,Katherine Buckley,
4032462400,Seth Rojas,
5457596360,James Poole PhD,1
6154187139,Daniel Osborne,
9962835813,Jessica Smith,0
8683841311,Mark Brown,2
7363120096,Herbert Holland,
1051334626,Sarah Landry,1
1543839517,Gabrielle Andersen,0
1156329926,Krista Singh,
4761613887,Jenny Schneider,0
818148898,Gary Conrad,
6636178200,Tony Lynch,
5632408845,Cheryl Barton,0
1925946117,Crystal Martinez,1
5682029662,Mrs. Kimberly Wallace,3
7851020723,Eric Roberts,0
7067783728,Annette White,
4683048112,Brandon Gomez,1
3025088541,Debbie Simmons,0
7032837247,Pamela Gonzalez,
3121708709,Beverly Spencer,
5558045532,Rick Miller,2
9799840247,Johnny Ward,3
1302691698,Brandon Cohen,
3315134239,Mindy Johnson,2
4017765766,Sarah Haley,
5146769041,Tiffany Jones,
5556988009,Ryan Blackwell,3
622872264,Aaron Ali,1
1945165914,Mitchell Washington,
1629613017,James Hendrix,0
9846270643,Brooke Trujillo,1
2794163142,Derek Munoz,1
5889030757,Justin Thompson,0
4720785552,Jeffrey Robinson,5
1242209505,Ashlee Burton,
4894628323,Scott Huerta,1
8994245383,Andrew Hess,
1037815471,Emily Glenn,3
5005169248,Bradley Scott,
6976976272,Margaret Martinez,3
5907361445,Mary Harris,
660479662,Jacob Ellis,0
6969138809,Sheila Miller,
1045113732,David Gomez,0
7021646347,Connor Jackson,
8827028414,Deborah Mcgee,1
9729891035,Michael Howell,0
5848702205,Cindy Rhodes,1
1530349328,Sierra Johnson,3
1799592561,Jason Nguyen,0
9551609182,Daniel Ramirez Jr.,
6489827450,Brad Stone,1
9997661584,Donald Hamilton,
1594265595,Jenna Oliver,1
4349689414,Mrs. Wendy Williams PhD,
1788096210,David Lee,
8166591833,Nancy Gonzalez,
4123168584,Benjamin Atkinson,4
6989749581,William Simon,2
5426930242,Chris Mcpherson,1
9778494290,Ashley Martinez,
5619741714,Lisa Miller,1
7628890499,Michelle Robinson,0
9593833146,Erica Morgan,3
4899029136,Alan Romero,0
5081416279,Stephen Baker,4
418170287,Cheryl King,
3969606664,Stephanie Brennan,2
880021721,Tammy Shaw,
4228114299,Christopher Hernandez,1
4814186481,Nicole Mcdonald,
2880038504,Marco Stein,1
8766994457,David Chavez,1
4335797784,Melissa Williams,
6216202782,Kyle Hamilton,1
809787328,Betty Dudley,4
2874257490,Jose Lara,3
9843061822,Jessica Lester,1
5440986337,Elizabeth Mitchell,0
925535845,Diana Adams,0
1369087181,Debra Jackson,2
7264172526,Todd Clark,1
8704871799,Joshua Carney,3
5939741468,Chad Brock,0
2494108999,Mary Martinez,0
4485523842,Jennifer Odonnell,2
5508262271,Kristen Moore,2
9543977264,Sherry Nelson,1
5480975801,Melissa Anderson,
969547437,Kimberly Rodriguez,0
4693065684,Melissa Hebert,1
9422712767,Crystal Ferguson,1
7108762019,Amy Abbott,0
6448622489,Marcus Cook,5
2067498259,Steven Peterson,
210495173,Donna Scott,1
325008686,Angela Garcia,0
2414745223,Jonathan Hall,1
4475580075,Mrs. Donna Barton DDS,0
5680226737,Danielle Steele,2
7446557353,Matthew Ramirez,
4766000694,Christopher Castillo,
3225200724,William Hernandez,3
5220045642,Nathan Daniels,2
6103935864,Christopher Perry,1
4319966673,Mrs. Elizabeth Johnson,0
4358379685,Kyle Robbins,
8446708852,Erica Park,1
9596480133,Douglas Miller,0
3842339566,Jennifer Turner,
1974884889,Mark Nelson,0
7013633749,Joanne Morris,1
3631789212,Jacob May,
3499909586,Michele Massey,
1749344180,Lisa Parker,
3588197438,Kelsey Wong,0
7573532083,Susan Swanson,3
3720920926,Mr. Matthew Gross,0
9247114539,Tiffany Gomez,4
7029714059,Margaret Carter,1
8562428652,Kristy Morris,0
8264845453,Scott Lucas,
8793628867,Daniel Page,
7276533888,Kelly Smith,
2645751877,Arthur Evans,1
1570660987,Henry Nunez,1
7667033778,Jenny Phillips,
5302117009,Christina Sanchez,0
1091473696,Melanie Barron,4
8174109379,Courtney Bentley,4
2244361322,Michelle Frazier,1
1557508131,Devin Wilson,
4463816935,Danielle Gray,0
2678631476,David Young,2
6737966170,Mrs. Molly Smith,0
6833273399,Matthew Johns,4
444843510,Natalie Moss,1
8507340922,Donna Fisher,
5298428215,Gwendolyn Cummings,
54553702,Christine Taylor,
2322991488,Antonio Mcknight,
6032960034,Kimberly Lewis,1
8575450087,Mark Gibson,3
7262893813,Jason Jones,1
5851045072,Kristen Marshall,0
4748885603,Kristy Nelson,
5447610747,Steven Walsh,
4533966578,Matthew Cole,
6419175504,Andrew Walsh,4
1163795397,Patrick Stuart,
7678798227,Derek Thompson MD,0
256913280,Kayla Dean,2
5124029724,Christine Patterson,1
5581943519,Sara Terry,
5483235604,Dawn Higgins,
4145630047,Traci Johnson,3
3205186247,John Payne,
2637385977,Margaret Hunter,1
2126298913,Aimee Jackson,1
4610810743,Jennifer Ortiz,1
3003500018,Lisa Jackson,0
8704462749,Michelle Sanders,0
6965802363,Andrew Stout,1
970999921,Susan Collins,
2423918652,Andre Saunders,0
7446564297,Daniel Wiggins,3
7705708735,Meredith Rogers,0
7041418137,Jennifer Flores,3
8460664579,Travis Tapia,0
1173576831,Brianna Hopkins,2
9520932027,Lisa Riddle,1
1601182966,Brenda Lewis,1
374734847,Tracey Zuniga,
2480095819,Edward Willis,0
4277890618,Catherine Harris,1
3227176649,William Dyer,0
1664019100,Zachary Smith,
881904209,Henry Kim,
2496386999,George Griffin,0
4074932730,Veronica Duncan,
7398671482,Dennis Yu,1
5283975639,Dr. Barbara Tate,2
8884884156,Jessica Hunt,
2535346046,Matthew Armstrong,
1839330558,Thomas Hensley,0
8502556868,Debra Casey,
2742214021,Carl Glenn,2
8544312096,Christine Jackson,2
3948768908,John Waters,
5039234068,Felicia Cox,
9116922527,James Torres,1
5661965424,Donald Ramirez,1
4177238978,Karina Hall,2
3463723993,William Austin,
782452542,Stephanie Kramer,0
4825086317,Amy Tapia,
7943060684,William Holmes,0
4893190468,Dr. Ruth Roberts,2
3460616459,Stacey Porter,1
3795300966,Cheryl Richards,1
6164731296,Brent Jones,0
5134149325,Elizabeth Jackson,3
6287430632,Ashley Ward,
1285035923,Robert Barnett,
9018304136,Christine Walsh,
9460150417,Sara Smith,3
1863542310,Troy Franklin,
7772391700,Joshua Turner,
4162396107,Isaac Wu,1
8986708385,Carrie Phillips,
6113852112,Wyatt Higgins,
8683832905,Susan Fowler,0
8898614653,Emily Barker,
3408958374,Cassandra Collier,2
5947055530,Cheryl Evans,2
880719872,Jerry Bowman,1
1133915477,Linda Williams,2
118927196,Manuel Gordon,0
8786677375,Terry Adams,0
2807075306,Krista Briggs,
7758922674,Sandra Gonzalez,1
3442334696,Mr. Charles Alexander,1
7526975624,Kimberly Navarro,2
731857569,Andre Barnes,
1160348684,Jamie Taylor,2
6469278147,Thomas Galvan,2
9399788105,Cole Ford,5
1716147354,Brian Rice,0
9422496569,Joseph Moore,
4450766764,Emily Cervantes,
373151281,Johnathan Bird,1
3451240663,Kyle Tyler,
134066277,Martin Mays,0
8831947433,Joseph Reyes,0
9112203308,Leslie Weeks,
5916999708,Dr. Joel Kidd,4
2767534558,John West,2
2241505081,Elizabeth Williams,
5937417690,Dana Klein,3
1549346033,Jerry Hall,
5851304920,Linda Macdonald,0
3071074529,Jennifer Sutton,
1407157494,Alicia Powers,
2160423066,Jennifer Frazier,
8057638035,Kelly Campbell,1
298430386,Mark Williamson,
1074844070,Amy Garcia,
4587319512,Mindy Harris,0
3626007724,Kenneth Rogers,1
8578821760,Richard Bailey,1
8940894626,Vanessa Garcia,2
1801985284,Leslie Fields,1
3968757041,Todd Wilson,2
5853836625,Fernando Hardy,3
5971580377,Joshua Robinson,0
1578233326,Hannah Owen,0
4934801038,Erin Phillips,
5158511549,Katherine Abbott,2
1119480276,Ashley Trujillo,
6545856978,Elizabeth Rosales,
3488339070,Thomas Miller,3
45183939,Scott Mason,
4933589794,Ms. Melissa Jenkins,0
7713747936,Kimberly Warren,
2333185168,Dylan Jenkins,
9878446530,Tammy Thomas,1
4137390477,Angela Hill,
3127610629,Stephanie Mata,2
6197379493,Patrick Jones,
5915499411,Norman Reyes,0
4026523723,Danielle Smith,4
3334367498,Chelsea Kirk,3
7433140467,Zoe Marshall,0
9931529566,Nicole Adams DDS,
5291589264,David Williams,0
7106445461,Donald Williams,0
4144270807,Lisa Lewis,1
5376747936,James Wood,
7327049319,Jacqueline Reynolds,1
7230165058,Kari Black,2
8992993978,Rita Wright,2
7937042041,Briana Jackson,
4474177652,Mitchell Williams,1
9165164166,Olivia Mercado,2
6077321503,Mr. Robert Moore Jr.,1
8983421971,Ashley Lopez,1
907259041,Scott Collins,3
1747840651,Dr. Stanley Brennan,0
4145915774,Megan Decker,1
1276894033,Jessica Arroyo,2
5936168859,Rita Keith,0
2425451930,Mary Williamson,
2761268593,Lisa Green,1
2348143291,Daniel Johnson,1
5835181660,Meagan Williams,0
3022297442,Joshua Williams,4
8457074677,Jessica Krause MD,2
1547953160,Matthew Mckinney,
3192928395,Samantha Gray,
6918028195,Michael May,4
5248831364,Nicholas Taylor,1
5588761194,Roger Greene,3
4262400772,Ryan Gomez,1
5597564370,Teresa Vincent,2
6618115562,Heather Hernandez,
3729840343,Kelly Greene,1
3480390077,Denise Morris,0
8740931536,Christine Brown,3
2916281805,Jasmine Cunningham,2
2039482318,Juan Dean,1
2291341963,Derrick Smith,1
7031080011,Christy Marshall,1
5984698957,Mr. James Lane,4
8795048798,Betty Martin,0
9759377094,Andrew Singh,2
3911846063,Jerry Fuller,1
9810716074,Lance Mcdonald,2
1890337698,Gloria Turner,
3186739284,Leah Woods,1
9620814239,Tiffany Roberts,1
9651584642,Jennifer Nichols,2
2388837286,James Santiago,
238969715,Lauren Walker,1
5245199457,William Franklin,2
9498345374,Charles Smith,2
6046393555,Jennifer Wilson,3
2218274301,Jon Bush,
1444666602,Rebekah Hill,
6176020741,Brian Gamble,4
8210354124,Kelly Turner,2
7477049517,David Huang,
9506892790,Stephen Wilson,
4790619782,Pam Walsh,1
2707871955,Gregory Short,5
8530387876,Jasmin Gonzales,1
9870385110,Austin Hall,
5714780286,Michael Petersen,
5899764587,Joy Kim,2
7535231915,Alexander Serrano,2
8079122584,Natasha Buckley,3
1000150254,Sara White,2
2707756933,Nicholas Jackson,3
5123428431,Anthony Montes,
2627554678,Brian Fox,3
7017229342,Kelsey Mitchell,
8781069782,Sara Rodriguez,0
3611814745,Jody Dougherty,
2246117790,Carlos Stokes,
8344117782,Bradley Rodriguez,5
3232406540,Rita Jensen,2
9003748241,Jonathan Porter,0
3253483363,Mrs. Denise Thompson DDS,1
8503084887,Breanna Walker,
8245217134,Shelia Ramirez,
9454460506,Heather Green,
5166624397,Danielle Michael,1
1613074087,Connor Obrien,1
3576686516,Warren Green,
7547291975,Joel Moyer,
2483623626,Amber Davis,1
1759815413,Scott Mason,1
